code
AT1G04100
AT1G04110
AT1G04120
AT1G04130
AT1G04140
AT1G04150
AT1G04160
AT1G04190
AT1G04210
AT1G04220
AT1G04230
AT1G04240
AT1G04260
AT1G04270
AT1G04280
AT1G04300
AT1G04310
AT1G04330
AT1G04350
AT1G04360
AT1G04390
AT1G04400
AT1G04410
AT1G04420
AT1G04430
AT1G04440
AT1G04445
AT1G04450
AT1G04470
AT1G04480
AT1G04500
AT1G04510
AT1G04530
AT1G04540
AT1G04550
AT1G04570
AT1G04580
AT1G04590
AT1G04600
AT1G04620
AT1G04640
AT1G04650
AT1G04700
AT1G04710
AT1G04730
AT1G04750
AT1G04770
AT1G04778
AT1G04780
AT1G04790
AT1G04810
AT1G04820
AT1G04830
AT1G04840
AT1G04850
AT1G04860
AT1G04870
AT1G04880
AT1G04890
AT1G04900
AT1G04910
AT1G04920
AT1G04930
AT1G04940
AT1G04945
AT1G04950
AT1G04980
AT1G04985
AT1G04990
AT1G05020
AT1G05030
AT1G05040
AT1G05055
AT1G05060
AT1G05080
AT1G05087
AT1G05090
AT1G05140
AT1G05150
AT1G05180
AT1G05190
AT1G05200
AT1G05205
AT1G05230
AT1G05260
AT1G05270
AT1G05280
AT1G05310
AT1G05320
AT1G05350
AT1G05360
AT1G05370
AT1G05380
AT1G05400
AT1G05410
AT1G05420
AT1G05430
AT1G05440
AT1G05450
AT1G05460
AT1G05470
AT1G05490
AT1G05500
AT1G05520
AT1G05530
AT1G05570
AT1G05577
AT1G05580
AT1G05590
AT1G05630
AT1G05640
AT1G05660
AT1G05670
AT1G05680
AT1G05700
AT1G05710
AT1G05720
AT1G05790
AT1G05805
AT1G05810
AT1G05820
AT1G05830
AT1G05840
AT1G05860
AT1G05870
AT1G05880
AT1G05890
AT1G05894
AT1G05900
AT1G05910
AT1G05920
AT1G05940
AT1G05950
AT1G05960
AT1G05970
AT1G06000
AT1G06050
AT1G06070
AT1G06150
AT1G06160
AT1G06190
AT1G06200
AT1G06210
AT1G06220
AT1G06225
AT1G06230
AT1G06240
AT1G06250
AT1G06270
AT1G06280
AT1G06290
AT1G06310
AT1G06390
AT1G06400
AT1G06410
AT1G06430
AT1G06440
AT1G06460
AT1G06470
AT1G06490
AT1G06530
AT1G06550
AT1G06570
AT1G06580
AT1G06590
AT1G06630
AT1G06645
AT1G06650
AT1G06660
AT1G06670
AT1G06680
AT1G06690
AT1G06700
AT1G06710
AT1G06720
AT1G06730
AT1G06740
AT1G06750
AT1G06760
AT1G06770
AT1G06800
AT1G06810
AT1G06820
AT1G06840
AT1G06850
AT1G06870
AT1G06890
AT1G06900
AT1G06910
AT1G06920
AT1G06923
AT1G06930
AT1G06950
AT1G06970
AT1G06980
AT1G07000
AT1G07010
AT1G07020
AT1G07040
AT1G07060
AT1G07090
AT1G07110
AT1G07120
AT1G07140
AT1G07150
AT1G07180
AT1G07200
AT1G07210
AT1G07220
AT1G07240
AT1G07250
AT1G07260
AT1G07270
AT1G07280
AT1G07310
AT1G07320
AT1G07330
AT1G07350
AT1G07360
AT1G07370
AT1G07380
AT1G07390
AT1G07400
AT1G07410
AT1G07430
AT1G07470
AT1G07473
AT1G07476
AT1G07480
AT1G07490
AT1G07510
AT1G07520
AT1G07530
AT1G07540
AT1G07550
AT1G07560
AT1G07570
AT1G07590
AT1G07615
AT1G07620
AT1G07630
AT1G07640
AT1G07650
AT1G07660
AT1G07690
AT1G07700
AT1G07705
AT1G07720
AT1G07725
AT1G07740
AT1G07750
AT1G07790
AT1G07810
AT1G07820
AT1G07850
AT1G07860
AT1G07870
AT1G07880
AT1G07900
AT1G07910
AT1G07920
AT1G07930
AT1G07940
AT1G07970
AT1G07980
AT1G07985
AT1G07990
AT1G08030
AT1G08040
AT1G08050
AT1G08060
AT1G08065
AT1G08080
AT1G08090
AT1G08110
AT1G08125
AT1G08130
AT1G08150
AT1G08165
AT1G08170
AT1G08180
AT1G08190
AT1G08200
AT1G08260
AT1G08280
AT1G08290
AT1G08300
AT1G08310
AT1G08320
AT1G08340
AT1G08360
AT1G08370
AT1G08400
AT1G08410
AT1G08420
AT1G08430
AT1G08450
AT1G08465
AT1G08500
AT1G08530
AT1G08540
AT1G08550
AT1G08560
AT1G08570
AT1G08580
AT1G08590
AT1G08600
AT1G08620
AT1G08640
AT1G08645
AT1G08650
AT1G08660
AT1G08680
AT1G08700
AT1G08720
AT1G08730
AT1G08750
AT1G08760
AT1G08780
AT1G08790
AT1G08800
AT1G08820
AT1G08840
AT1G08880
AT1G08910
AT1G08930
AT1G08970
AT1G08985
AT1G08990
AT1G09000
AT1G09020
AT1G09040
AT1G09050
AT1G09060
AT1G09070
AT1G09080
AT1G09090
AT1G09100
AT1G09130
AT1G09140
AT1G09157
AT1G09160
AT1G09170
AT1G09176
AT1G09180
AT1G09190
AT1G09195
AT1G09200
AT1G09210
AT1G09230
AT1G09250
AT1G09280
AT1G09310
AT1G09320
AT1G09340
AT1G09380
AT1G09400
AT1G09410
AT1G09415
AT1G09420
AT1G09430
AT1G09440
AT1G09450
AT1G09480
AT1G09490
AT1G09500
AT1G09520
AT1G09530
AT1G09540
AT1G09570
AT1G09575
AT1G09600
AT1G09630
AT1G09640
AT1G09650
AT1G09660
AT1G09700
AT1G09710
AT1G09720
AT1G09730
AT1G09760
AT1G09770
AT1G09780
AT1G09790
AT1G09795
AT1G09800
AT1G09810
AT1G09812
AT1G09815
AT1G09840
AT1G09850
AT1G09900
AT1G09930
AT1G09932
AT1G09960
AT1G09970
AT1G09980
AT1G10020
AT1G10040
AT1G10050
AT1G10060
AT1G10070
AT1G10090
AT1G10095
AT1G10100
AT1G10120
AT1G10140
AT1G10150
AT1G10155
AT1G10170
AT1G10180
AT1G10200
AT1G10210
AT1G10220
AT1G10225
AT1G10230
AT1G10240
AT1G10270
AT1G10280
AT1G10290
AT1G10300
AT1G10310
AT1G10320
AT1G10340
AT1G10350
AT1G10385
AT1G10390
AT1G10395
AT1G10410
AT1G10417
AT1G10430
AT1G10450
AT1G10460
AT1G10470
AT1G10490
AT1G10500
AT1G10510
AT1G10520
AT1G10550
AT1G10560
AT1G10570
AT1G10580
AT1G10585
AT1G10586
AT1G10610
AT1G10620
AT1G10630
AT1G10640
AT1G10670
AT1G10690
AT1G10720
AT1G10730
AT1G10740
AT1G10750
AT1G10760
AT1G10780
AT1G10790
AT1G10810
AT1G10820
AT1G10830
AT1G10840
AT1G10850
AT1G10865
AT1G10870
AT1G10880
AT1G10890
AT1G10900
AT1G10910
AT1G10920
AT1G10930
AT1G10940
AT1G10950
AT1G10960
AT1G10980
AT1G10990
AT1G11040
AT1G11050
AT1G11060
AT1G11070
AT1G11100
AT1G11110
AT1G11125
AT1G11130
AT1G11160
AT1G11180
AT1G11210
AT1G11220
AT1G11230
AT1G11240
AT1G11260
AT1G11280
AT1G11300
AT1G11303
AT1G11310
AT1G11330
AT1G11340
AT1G11350
AT1G11360
AT1G11380
AT1G11410
AT1G11420
AT1G11440
AT1G11480
AT1G11510
AT1G11520
AT1G11540
AT1G11580
AT1G11590
AT1G11600
AT1G11630
AT1G11650
AT1G11660
AT1G11670
AT1G11680
AT1G11690
AT1G11700
AT1G11710
AT1G11720
AT1G11740
AT1G11750
AT1G11755
AT1G11760
AT1G11765
AT1G11780
AT1G11800
AT1G11810
AT1G11840
AT1G11860
AT1G11870
AT1G11920
AT1G11930
AT1G11940
AT1G11950
AT1G11960
AT1G11990
AT1G12000
AT1G12020
AT1G12030
AT1G12040
AT1G12070
AT1G12080
AT1G12090
AT1G12110
AT1G12120
AT1G12150
AT1G12170
AT1G12210
AT1G12220
AT1G12240
AT1G12244
AT1G12250
AT1G12270
AT1G12280
AT1G12300
AT1G12310
AT1G12330
AT1G12350
AT1G12360
AT1G12380
AT1G12410
AT1G12420
AT1G12430
AT1G12440
AT1G12450
AT1G12460
AT1G12470
AT1G12480
AT1G12520
AT1G12530
AT1G12550
AT1G12570
AT1G12580
AT1G12600
AT1G12610
AT1G12630
AT1G12650
AT1G12680
AT1G12700
AT1G12750
AT1G12760
AT1G12770
AT1G12780
AT1G12790
AT1G12800
AT1G12805
AT1G12830
AT1G12840
AT1G12850
AT1G12860
AT1G12870
AT1G12900
AT1G12910
AT1G12920
AT1G12930
AT1G12950
AT1G12970
AT1G12980
AT1G13020
AT1G13030
AT1G13040
AT1G13050
AT1G13090
AT1G13100
AT1G13120
AT1G13140
AT1G13160
AT1G13170
AT1G13180
AT1G13190
AT1G13195
AT1G13210
AT1G13220
AT1G13245
AT1G13250
AT1G13260
AT1G13270
AT1G13280
AT1G13290
AT1G13320
AT1G13330
AT1G13340
AT1G13350
AT1G13360
AT1G13370
AT1G13380
AT1G13390
AT1G13420
AT1G13430
AT1G13440
AT1G13450
AT1G13470
AT1G13480
AT1G13510
AT1G13520
AT1G13550
AT1G13570
AT1G13580
AT1G13590
AT1G13608
AT1G13610
AT1G13630
AT1G13635
AT1G13640
AT1G13650
AT1G13670
AT1G13690
AT1G13710
AT1G13730
AT1G13740
AT1G13750
AT1G13780
AT1G13790
AT1G13800
AT1G13860
AT1G13870
AT1G13880
AT1G13890
AT1G13910
AT1G13920
AT1G13930
AT1G13940
AT1G13950
AT1G13960
AT1G13970
AT1G13980
AT1G13990
AT1G14000
AT1G14020
AT1G14040
AT1G14048
AT1G14060
AT1G14100
AT1G14110
AT1G14150
AT1G14170
AT1G14180
AT1G14185
AT1G14190
AT1G14200
AT1G14205
AT1G14230
AT1G14250
AT1G14270
AT1G14280
AT1G14320
AT1G14330
AT1G14345
AT1G14350
AT1G14370
AT1G14380
AT1G14390
AT1G14410
AT1G14420
AT1G14430
AT1G14440
AT1G14455
AT1G14460
AT1G14490
AT1G14510
AT1G14520
AT1G14540
AT1G14560
AT1G14570
AT1G14580
AT1G14590
AT1G14600
AT1G14610
AT1G14630
AT1G14640
AT1G14650
AT1G14660
AT1G14680
AT1G14686
AT1G14687
AT1G14690
AT1G14700
AT1G14710
AT1G14740
AT1G14750
AT1G14770
AT1G14790
AT1G14810
AT1G14840
AT1G14850
AT1G14860
AT1G14900
AT1G14910
AT1G14940
AT1G14960
AT1G14970
AT1G14980
AT1G15000
AT1G15020
AT1G15030
AT1G15040
AT1G15050
AT1G15060
AT1G15085
AT1G15125
AT1G15130
AT1G15140
AT1G15190
AT1G15200
AT1G15210
AT1G15220
AT1G15230
AT1G15240
AT1G15260
AT1G15270
AT1G15280
AT1G15290
AT1G15320
AT1G15340
AT1G15385
AT1G15400
AT1G15410
AT1G15415
AT1G15420
AT1G15430
AT1G15440
AT1G15460
AT1G15470
AT1G15480
AT1G15490
AT1G15500
AT1G15510
AT1G15520
AT1G15530
AT1G15540
AT1G15550
AT1G15570
AT1G15580
AT1G15630
AT1G15660
AT1G15670
AT1G15690
AT1G15700
AT1G15710
AT1G15720
AT1G15740
AT1G15750
AT1G15760
AT1G15780
AT1G15790
AT1G15800
AT1G15810
AT1G15820
AT1G15830
AT1G15840
AT1G15860
AT1G15880
AT1G15885
AT1G15890
AT1G15930
AT1G15940
AT1G15950
AT1G15960
AT1G15970
AT1G15980
AT1G15990
AT1G16010
AT1G16020
AT1G16030
AT1G16060
AT1G16070
AT1G16080
AT1G16110
AT1G16120
AT1G16130
AT1G16150
AT1G16160
AT1G16170
AT1G16180
AT1G16210
AT1G16220
AT1G16230
AT1G16260
AT1G16270
AT1G16280
AT1G16290
AT1G16300
AT1G16330
AT1G16340
AT1G16350
AT1G16360
AT1G16380
AT1G16390
AT1G16420
AT1G16440
AT1G16490
AT1G16500
AT1G16510
AT1G16520
AT1G16540
AT1G16610
AT1G16630
AT1G16640
AT1G16650
AT1G16670
AT1G16680
AT1G16700
AT1G16710
AT1G16720
AT1G16730
AT1G16740
AT1G16750
AT1G16760
AT1G16770
AT1G16780
AT1G16790
AT1G16800
AT1G16810
AT1G16830
AT1G16840
AT1G16850
AT1G16860
AT1G16870
AT1G16880
AT1G16890
AT1G16916
AT1G16920
AT1G16950
AT1G16970
AT1G17000
AT1G17040
AT1G17065
AT1G17070
AT1G17110
AT1G17120
AT1G17130
AT1G17140
AT1G17145
AT1G17160
AT1G17200
AT1G17210
AT1G17220
AT1G17230
AT1G17240
AT1G17260
AT1G17270
AT1G17280
AT1G17285
AT1G17290
AT1G17300
AT1G17310
AT1G17340
AT1G17345
AT1G17360
AT1G17370
AT1G17400
AT1G17420
AT1G17440
AT1G17450
AT1G17455
AT1G17460
AT1G17480
AT1G17490
AT1G17500
AT1G17520
AT1G17530
AT1G17540
AT1G17580
AT1G17590
AT1G17600
AT1G17615
AT1G17620
AT1G17630
AT1G17650
AT1G17665
AT1G17680
AT1G17690
AT1G17700
AT1G17720
AT1G17730
AT1G17745
AT1G17750
AT1G17760
AT1G17770
AT1G17780
AT1G17790
AT1G17820
AT1G17840
AT1G17850
AT1G17870
AT1G17880
AT1G17910
AT1G17920
AT1G17930
AT1G17940
AT1G17980
AT1G17990
AT1G18000
AT1G18010
AT1G18020
AT1G18030
AT1G18040
AT1G18050
AT1G18070
AT1G18090
AT1G18150
AT1G18160
AT1G18170
AT1G18190
AT1G18200
AT1G18210
AT1G18260
AT1G18265
AT1G18270
AT1G18290
AT1G18300
AT1G18330
AT1G18335
AT1G18340
AT1G18350
AT1G18360
AT1G18370
AT1G18390
AT1G18400
AT1G18410
AT1G18420
AT1G18450
AT1G18460
AT1G18480
AT1G18485
AT1G18500
AT1G18540
AT1G18550
AT1G18560
AT1G18570
AT1G18590
AT1G18600
AT1G18620
AT1G18630
AT1G18640
AT1G18660
AT1G18670
AT1G18680
AT1G18690
AT1G18700
AT1G18710
AT1G18720
AT1G18740
AT1G18760
AT1G18790
AT1G18800
AT1G18810
AT1G18830
AT1G18835
AT1G18840
AT1G18860
AT1G18870
AT1G18880
AT1G18890
AT1G18900
AT1G18910
AT1G18950
AT1G18960
AT1G18990
AT1G19000
AT1G19010
AT1G19020
AT1G19025
AT1G19050
AT1G19090
AT1G19100
AT1G19115
AT1G19140
AT1G19150
AT1G19170
AT1G19180
AT1G19190
AT1G19200
AT1G19210
AT1G19220
AT1G19230
AT1G19250
AT1G19260
AT1G19270
AT1G19290
AT1G19300
AT1G19310
AT1G19330
AT1G19340
AT1G19350
AT1G19360
AT1G19370
AT1G19380
AT1G19390
AT1G19400
AT1G19410
AT1G19430
AT1G19440
AT1G19450
AT1G19460
AT1G19470
AT1G19480
AT1G19485
AT1G19490
AT1G19510
AT1G19520
AT1G19530
AT1G19565
AT1G19620
AT1G19650
AT1G19670
AT1G19680
AT1G19690
AT1G19700
AT1G19720
AT1G19740
AT1G19750
AT1G19770
AT1G19780
AT1G19790
AT1G19800
AT1G19835
AT1G19850
AT1G19870
AT1G19880
AT1G19890
AT1G19900
AT1G19920
AT1G19930
AT1G19950
AT1G19980
AT1G19990
AT1G20000
AT1G20020
AT1G20060
AT1G20070
AT1G20080
AT1G20100
AT1G20110
AT1G20120
AT1G20130
AT1G20132
AT1G20140
AT1G20150
AT1G20160
AT1G20200
AT1G20220
AT1G20225
AT1G20240
AT1G20260
AT1G20290
AT1G20300
AT1G20310
AT1G20330
AT1G20340
AT1G20360
AT1G20370
AT1G20380
AT1G20400
AT1G20440
AT1G20450
AT1G20470
AT1G20480
AT1G20500
AT1G20530
AT1G20540
AT1G20550
AT1G20560
AT1G20580
AT1G20620
AT1G20630
AT1G20650
AT1G20670
AT1G20680
AT1G20693
AT1G20696
AT1G20720
AT1G20730
AT1G20735
AT1G20740
AT1G20750
AT1G20760
AT1G20770
AT1G20780
AT1G20795
AT1G20823
AT1G20830
AT1G20840
AT1G20870
AT1G20875
AT1G20880
AT1G20890
AT1G20900
AT1G20910
AT1G20920
AT1G20930
AT1G20940
AT1G20950
AT1G20960
AT1G20970
AT1G20980
AT1G20990
AT1G21000
AT1G21010
AT1G21060
AT1G21080
AT1G21090
AT1G21100
AT1G21110
AT1G21120
AT1G21130
AT1G21150
AT1G21160
AT1G21170
AT1G21190
AT1G21200
AT1G21210
AT1G21230
AT1G21240
AT1G21245
AT1G21250
AT1G21270
AT1G21310
AT1G21320
AT1G21326
AT1G21350
AT1G21370
AT1G21380
AT1G21390
AT1G21400
AT1G21440
AT1G21500
AT1G21510
AT1G21560
AT1G21580
AT1G21590
AT1G21610
AT1G21630
AT1G21640
AT1G21650
AT1G21651
AT1G21660
AT1G21670
AT1G21680
AT1G21695
AT1G21700
AT1G21710
AT1G21722
AT1G21730
AT1G21738
AT1G21740
AT1G21750
AT1G21810
AT1G21830
AT1G21860
AT1G21870
AT1G21880
AT1G21890
AT1G21910
AT1G21920
AT1G21980
AT1G21990
AT1G22000
AT1G22015
AT1G22020
AT1G22030
AT1G22040
AT1G22060
AT1G22080
AT1G22100
AT1G22150
AT1G22160
AT1G22170
AT1G22180
AT1G22200
AT1G22210
AT1G22230
AT1G22240
AT1G22250
AT1G22260
AT1G22270
AT1G22275
AT1G22280
AT1G22290
AT1G22300
AT1G22310
AT1G22330
AT1G22340
AT1G22360
AT1G22370
AT1G22410
AT1G22420
AT1G22430
AT1G22450
AT1G22460
AT1G22470
AT1G22490
AT1G22500
AT1G22520
AT1G22530
AT1G22550
AT1G22590
AT1G22600
AT1G22610
AT1G22620
AT1G22630
AT1G22640
AT1G22650
AT1G22660
AT1G22670
AT1G22680
AT1G22700
AT1G22730
AT1G22740
AT1G22750
AT1G22760
AT1G22770
AT1G22790
AT1G22800
AT1G22830
AT1G22840
AT1G22850
AT1G22860
AT1G22870
AT1G22880
AT1G22882
AT1G22885
AT1G22890
AT1G22910
AT1G22920
AT1G22930
AT1G22950
AT1G22980
AT1G22985
AT1G23000
AT1G23010
AT1G23030
AT1G23080
AT1G23090
AT1G23130
AT1G23145
AT1G23147
AT1G23170
AT1G23180
AT1G23190
AT1G23200
AT1G23210
AT1G23230
AT1G23240
AT1G23250
AT1G23270
AT1G23280
AT1G23300
AT1G23310
AT1G23320
AT1G23340
AT1G23360
AT1G23380
AT1G23410
AT1G23420
AT1G23440
AT1G23460
AT1G23465
AT1G23510
AT1G23540
AT1G23550
AT1G23570
AT1G23580
AT1G23590
AT1G23610
AT1G23640
AT1G23650
AT1G23660
AT1G23670
AT1G23710
AT1G23720
AT1G23730
AT1G23740
AT1G23750
AT1G23760
AT1G23770
AT1G23780
AT1G23790
AT1G23800
AT1G23810
AT1G23820
AT1G23860
AT1G23870
AT1G23880
AT1G23890
AT1G23900
AT1G23910
AT1G23935
AT1G23960
AT1G23970
AT1G23980
AT1G24020
AT1G24030
AT1G24040
AT1G24050
AT1G24062
AT1G24095
AT1G24100
AT1G24110
AT1G24130
AT1G24140
AT1G24150
AT1G24160
AT1G24180
AT1G24190
AT1G24210
AT1G24220
AT1G24240
AT1G24250
AT1G24256
AT1G24265
AT1G24267
AT1G24270
AT1G24280
AT1G24290
AT1G24300
AT1G24310
AT1G24320
AT1G24330
AT1G24340
AT1G24350
AT1G24360
AT1G24380
AT1G24388
AT1G24400
AT1G24420
AT1G24430
AT1G24450
AT1G24460
AT1G24485
AT1G24490
AT1G24510
AT1G24520
AT1G24530
AT1G24560
AT1G24570
AT1G24577
AT1G24580
AT1G24590
AT1G24600
AT1G24650
AT1G24706
AT1G24764
AT1G24793
AT1G24851
AT1G25025
AT1G25054
AT1G25112
AT1G25145
AT1G25180
AT1G25210
AT1G25250
AT1G25260
AT1G25275
AT1G25280
AT1G25320
AT1G25330
AT1G25350
AT1G25360
AT1G25370
AT1G25390
AT1G25400
AT1G25410
AT1G25420
AT1G25425
AT1G25440
AT1G25480
AT1G25490
AT1G25530
AT1G25540
AT1G25550
AT1G25560
AT1G25570
AT1G25580
AT1G25682
AT1G26110
AT1G26120
AT1G26130
AT1G26150
AT1G26170
AT1G26180
AT1G26190
AT1G26200
AT1G26220
AT1G26230
AT1G26240
AT1G26260
AT1G26270
AT1G26290
AT1G26300
AT1G26310
AT1G26330
AT1G26340
AT1G26355
AT1G26360
AT1G26370
AT1G26390
AT1G26400
AT1G26410
AT1G26460
AT1G26470
AT1G26480
AT1G26520
AT1G26540
AT1G26550
AT1G26560
AT1G26570
AT1G26580
AT1G26590
AT1G26600
AT1G26610
AT1G26620
AT1G26630
AT1G26660
AT1G26665
AT1G26680
AT1G26690
AT1G26700
AT1G26750
AT1G26760
AT1G26761
AT1G26790
AT1G26800
AT1G26810
AT1G26830
AT1G26840
AT1G26850
AT1G26870
AT1G26880
AT1G26900
AT1G26910
AT1G26920
AT1G26930
AT1G26940
AT1G26945
AT1G26970
AT1G27000
AT1G27020
AT1G27030
AT1G27050
AT1G27060
AT1G27070
AT1G27080
AT1G27090
AT1G27100
AT1G27120
AT1G27130
AT1G27170
AT1G27190
AT1G27200
AT1G27210
AT1G27270
AT1G27280
AT1G27300
AT1G27320
AT1G27360
AT1G27370
AT1G27380
AT1G27390
AT1G27430
AT1G27440
AT1G27460
AT1G27461
AT1G27470
AT1G27500
AT1G27510
AT1G27530
AT1G27540
AT1G27580
AT1G27595
AT1G27600
AT1G27610
AT1G27650
AT1G27660
AT1G27670
AT1G27680
AT1G27690
AT1G27700
AT1G27720
AT1G27730
AT1G27750
AT1G27752
AT1G27760
AT1G27770
AT1G27820
AT1G27840
AT1G27850
AT1G27880
AT1G27890
AT1G27900
AT1G27910
AT1G27920
AT1G27940
AT1G27950
AT1G27980
AT1G28000
AT1G28010
AT1G28030
AT1G28060
AT1G28070
AT1G28080
AT1G28090
AT1G28100
AT1G28130
AT1G28150
AT1G28160
AT1G28170
AT1G28180
AT1G28190
AT1G28210
AT1G28220
AT1G28240
AT1G28260
AT1G28280
AT1G28290
AT1G28300
AT1G28305
AT1G28310
AT1G28327
AT1G28330
AT1G28340
AT1G28350
AT1G28375
AT1G28380
AT1G28390
AT1G28395
AT1G28420
AT1G28440
AT1G28470
AT1G28490
AT1G28520
AT1G28530
AT1G28560
AT1G28580
AT1G28630
AT1G28690
AT1G28695
AT1G28760
AT1G28765
AT1G28960
AT1G29000
AT1G29010
AT1G29025
AT1G29040
AT1G29041
AT1G29050
AT1G29060
AT1G29090
AT1G29110
AT1G29120
AT1G29150
AT1G29160
AT1G29170
AT1G29195
AT1G29200
AT1G29220
AT1G29230
AT1G29240
AT1G29250
AT1G29260
AT1G29280
AT1G29290
AT1G29300
AT1G29320
AT1G29340
AT1G29350
AT1G29355
AT1G29370
AT1G29390
AT1G29395
AT1G29400
AT1G29410
AT1G29470
AT1G29480
AT1G29530
AT1G29550
AT1G29560
AT1G29570
AT1G29580
AT1G29590
AT1G29600
AT1G29630
AT1G29640
AT1G29660
AT1G29670
AT1G29680
AT1G29690
AT1G29700
AT1G29710
AT1G29720
AT1G29730
AT1G29740
AT1G29750
AT1G29760
AT1G29775
AT1G29800
AT1G29820
AT1G29830
AT1G29870
AT1G29880
AT1G29890
AT1G29900
AT1G29910
AT1G29920
AT1G29930
AT1G29940
AT1G29950
AT1G29960
AT1G30000
AT1G30010
AT1G30020
AT1G30050
AT1G30060
AT1G30090
AT1G30100
AT1G30130
AT1G30135
AT1G30140
AT1G30160
AT1G30170
AT1G30190
AT1G30220
AT1G30230
AT1G30240
AT1G30250
AT1G30270
AT1G30280
AT1G30290
AT1G30320
AT1G30350
AT1G30360
AT1G30370
AT1G30380
AT1G30400
AT1G30410
AT1G30420
AT1G30440
AT1G30450
AT1G30455
AT1G30460
AT1G30470
AT1G30475
AT1G30480
AT1G30490
AT1G30500
AT1G30510
AT1G30515
AT1G30540
AT1G30560
AT1G30570
AT1G30580
AT1G30590
AT1G30600
AT1G30610
AT1G30620
AT1G30630
AT1G30640
AT1G30650
AT1G30670
AT1G30680
AT1G30690
AT1G30730
AT1G30740
AT1G30755
AT1G30780
AT1G30810
AT1G30820
AT1G30825
AT1G30840
AT1G30845
AT1G30850
AT1G30860
AT1G30880
AT1G30900
AT1G30910
AT1G30930
AT1G30960
AT1G31010
AT1G31050
AT1G31070
AT1G31080
AT1G31090
AT1G31120
AT1G31140
AT1G31150
AT1G31160
AT1G31175
AT1G31190
AT1G31200
AT1G31220
AT1G31230
AT1G31240
AT1G31250
AT1G31255
AT1G31260
AT1G31280
AT1G31290
AT1G31310
AT1G31320
AT1G31330
AT1G31335
AT1G31340
AT1G31350
AT1G31360
AT1G31370
AT1G31380
AT1G31400
AT1G31410
AT1G31420
AT1G31440
AT1G31450
AT1G31460
AT1G31470
AT1G31480
AT1G31490
AT1G31500
AT1G31510
AT1G31530
AT1G31540
AT1G31600
AT1G31650
AT1G31670
AT1G31690
AT1G31710
AT1G31730
AT1G31760
AT1G31780
AT1G31790
AT1G31800
AT1G31810
AT1G31812
AT1G31814
AT1G31817
AT1G31830
AT1G31840
AT1G31850
AT1G31860
AT1G31870
AT1G31880
AT1G31910
AT1G31920
AT1G31930
AT1G31940
AT1G31950
AT1G31970
