group	ontology	comparison	go_id	genes	genes_count
5	BP	etiolated_vs_all	GO:0000380	AT1G02840, AT1G03140, AT1G09140, AT1G16610, AT1G23860, AT1G30480, AT1G51510, AT1G54380, AT1G79100, AT1G80070, AT2G21660, AT2G24590, AT2G27100, AT2G37340, AT2G46610, AT3G01150, AT3G13570, AT3G48120, AT3G49430, AT3G53500, AT3G54170, AT3G55460, AT3G61860, AT4G19610, AT4G20030, AT4G24500, AT4G25500, AT4G31580, AT4G39260, AT5G05720, AT5G18810, AT5G52040, AT5G53180, AT5G58020, AT5G64200	35
5	BP	etiolated_vs_all	GO:0009890	AT1G01080, AT1G01230, AT1G01510, AT1G02080, AT1G02450, AT1G02580, AT1G03760, AT1G03770, AT1G03850, AT1G04550, AT1G05420, AT1G05910, AT1G06450, AT1G06760, AT1G06920, AT1G06923, AT1G07130, AT1G07705, AT1G08030, AT1G08060, AT1G09570, AT1G10170, AT1G10250, AT1G10450, AT1G11580, AT1G13260, AT1G13740, AT1G14410, AT1G14790, AT1G14900, AT1G15215, AT1G15750, AT1G15920, AT1G17760, AT1G18335, AT1G19100, AT1G19350, AT1G20330, AT1G20340, AT1G20780, AT1G22730, AT1G22950, AT1G23810, AT1G24190, AT1G24200, AT1G24210, AT1G24220, AT1G24230, AT1G24250, AT1G26110, AT1G27220, AT1G27240, AT1G27250, AT1G27260, AT1G27270, AT1G27280, AT1G27730, AT1G27820, AT1G27890, AT1G28420, AT1G28480, AT1G30500, AT1G32360, AT1G43850, AT1G47870, AT1G48310, AT1G48620, AT1G54160, AT1G54240, AT1G54260, AT1G54410, AT1G54440, AT1G56260, AT1G57820, AT1G59750, AT1G59890, AT1G60170, AT1G60650, AT1G61470, AT1G61720, AT1G62300, AT1G62990, AT1G65470, AT1G65770, AT1G66050, AT1G66230, AT1G66810, AT1G67620, AT1G68200, AT1G68320, AT1G68840, AT1G69260, AT1G69770, AT1G70030, AT1G70060, AT1G71800, AT1G72270, AT1G72275, AT1G74660, AT1G75080, AT1G76560, AT1G78630, AT1G79960, AT1G80360, AT1G80780, AT1G80840, AT2G03500, AT2G05210, AT2G16390, AT2G16485, AT2G18050, AT2G18290, AT2G18500, AT2G18790, AT2G19260, AT2G19910, AT2G19920, AT2G19930, AT2G22370, AT2G22540, AT2G22670, AT2G23380, AT2G23740, AT2G25170, AT2G25900, AT2G26990, AT2G27040, AT2G27350, AT2G28240, AT2G28380, AT2G30280, AT2G30395, AT2G30400, AT2G30424, AT2G30470, AT2G30620, AT2G32070, AT2G32100, AT2G32550, AT2G32700, AT2G32940, AT2G33550, AT2G34140, AT2G34720, AT2G34780, AT2G35160, AT2G35270, AT2G35430, AT2G36010, AT2G36026, AT2G36050, AT2G36080, AT2G36490, AT2G37630, AT2G37678, AT2G37680, AT2G39810, AT2G42810, AT2G42870, AT2G43410, AT2G46790, AT2G46830, AT2G47210, AT2G47400, AT2G47870, AT3G01320, AT3G01330, AT3G01470, AT3G01790, AT3G02000, AT3G02140, AT3G02820, AT3G02830, AT3G02860, AT3G03710, AT3G07050, AT3G07100, AT3G07110, AT3G07255, AT3G07610, AT3G08020, AT3G09370, AT3G10480, AT3G10490, AT3G11450, AT3G12280, AT3G12480, AT3G12680, AT3G12930, AT3G15120, AT3G15150, AT3G15210, AT3G15605, AT3G15880, AT3G18035, AT3G18524, AT3G19360, AT3G19580, AT3G20310, AT3G20740, AT3G20800, AT3G20860, AT3G20910, AT3G21150, AT3G21460, AT3G24260, AT3G24495, AT3G24830, AT3G25100, AT3G26790, AT3G28870, AT3G29575, AT3G44240, AT3G44260, AT3G44530, AT3G44750, AT3G48050, AT3G48160, AT3G48390, AT3G48670, AT3G49100, AT3G49500, AT3G50870, AT3G52100, AT3G52250, AT3G52525, AT3G52540, AT3G52550, AT3G54560, AT3G55070, AT3G56130, AT3G56400, AT3G56580, AT3G61050, AT3G61850, AT3G62410, AT3G62800, AT3G62930, AT3G62950, AT3G63270, AT4G02070, AT4G02720, AT4G03090, AT4G03190, AT4G04025, AT4G04450, AT4G06634, AT4G08150, AT4G11130, AT4G11660, AT4G13170, AT4G13850, AT4G13940, AT4G14550, AT4G14860, AT4G15690, AT4G15802, AT4G15900, AT4G16780, AT4G18470, AT4G18830, AT4G19190, AT4G20400, AT4G21070, AT4G21670, AT4G24800, AT4G24970, AT4G25515, AT4G25520, AT4G25540, AT4G26630, AT4G28110, AT4G28840, AT4G28910, AT4G31270, AT4G32551, AT4G32730, AT4G34590, AT4G35580, AT4G36290, AT4G36990, AT4G37460, AT4G38130, AT4G38620, AT4G40050, AT5G01840, AT5G02030, AT5G02160, AT5G02200, AT5G02320, AT5G02810, AT5G03740, AT5G04280, AT5G04290, AT5G04590, AT5G04820, AT5G06110, AT5G06250, AT5G06270, AT5G06310, AT5G06950, AT5G07810, AT5G08550, AT5G08780, AT5G08790, AT5G09740, AT5G09790, AT5G10940, AT5G10960, AT5G11470, AT5G11530, AT5G12980, AT5G13060, AT5G13080, AT5G13130, AT5G13180, AT5G13240, AT5G13790, AT5G14070, AT5G14960, AT5G15020, AT5G15025, AT5G15030, AT5G15040, AT5G15380, AT5G17690, AT5G18230, AT5G18600, AT5G19490, AT5G19650, AT5G22010, AT5G22240, AT5G22250, AT5G22650, AT5G24330, AT5G24490, AT5G35430, AT5G35610, AT5G36740, AT5G39550, AT5G40530, AT5G42000, AT5G42750, AT5G43170, AT5G44180, AT5G44280, AT5G45330, AT5G47370, AT5G47390, AT5G48760, AT5G52830, AT5G52910, AT5G55390, AT5G56740, AT5G56780, AT5G56930, AT5G57620, AT5G57740, AT5G58230, AT5G58360, AT5G59710, AT5G61590, AT5G62000, AT5G62090, AT5G62430, AT5G63190, AT5G63320, AT5G64610, AT5G64630, AT5G66750, AT5G67450	371
5	BP	etiolated_vs_all	GO:0043085	AT1G02410, AT1G03680, AT1G03780, AT1G04830, AT1G05100, AT1G06515, AT1G07140, AT1G07150, AT1G08370, AT1G08680, AT1G09000, AT1G10870, AT1G15860, AT1G18350, AT1G21840, AT1G23140, AT1G23220, AT1G23700, AT1G27630, AT1G31010, AT1G32320, AT1G35440, AT1G43560, AT1G47200, AT1G47720, AT1G48270, AT1G48590, AT1G50320, AT1G51660, AT1G52380, AT1G53165, AT1G53570, AT1G60860, AT1G63700, AT1G64790, AT1G66360, AT1G69220, AT1G70790, AT1G70800, AT1G70810, AT1G73500, AT1G73580, AT1G76760, AT1G79640, AT1G80420, AT2G01540, AT2G05060, AT2G15570, AT2G18530, AT2G19240, AT2G20440, AT2G24490, AT2G26430, AT2G27960, AT2G27970, AT2G30040, AT2G30050, AT2G30060, AT2G30710, AT2G30942, AT2G31440, AT2G32510, AT2G34290, AT2G34470, AT2G35035, AT2G35210, AT2G37290, AT2G37550, AT2G39280, AT2G40500, AT2G40560, AT2G40580, AT2G41680, AT2G41910, AT2G41920, AT2G41930, AT2G42550, AT2G43490, AT3G01015, AT3G01340, AT3G01610, AT3G02460, AT3G02730, AT3G02920, AT3G06030, AT3G06540, AT3G07890, AT3G07940, AT3G07980, AT3G08850, AT3G09290, AT3G12760, AT3G13330, AT3G13530, AT3G15220, AT3G15360, AT3G15970, AT3G16120, AT3G17660, AT3G17980, AT3G18524, AT3G18580, AT3G18770, AT3G21220, AT3G24495, AT3G26090, AT3G28970, AT3G45670, AT3G45790, AT3G46140, AT3G46160, AT3G48360, AT3G49350, AT3G49590, AT3G50310, AT3G51030, AT3G53710, AT3G54360, AT3G55020, AT3G59400, AT3G59570, AT3G60740, AT4G02070, AT4G03520, AT4G04632, AT4G05330, AT4G08470, AT4G08480, AT4G08500, AT4G10730, AT4G11060, AT4G11790, AT4G11920, AT4G11990, AT4G13350, AT4G13730, AT4G14480, AT4G15930, AT4G17020, AT4G17890, AT4G19560, AT4G19600, AT4G20010, AT4G21160, AT4G22860, AT4G22910, AT4G24100, AT4G24580, AT4G25540, AT4G26070, AT4G26890, AT4G27100, AT4G27360, AT4G28550, AT4G29810, AT4G29950, AT4G30820, AT4G32630, AT4G33260, AT4G33270, AT4G34100, AT4G36950, AT5G01770, AT5G04140, AT5G04510, AT5G06410, AT5G07165, AT5G07170, AT5G12090, AT5G13300, AT5G13840, AT5G14720, AT5G15510, AT5G15930, AT5G16400, AT5G18610, AT5G20110, AT5G20720, AT5G22090, AT5G24390, AT5G26900, AT5G27080, AT5G27510, AT5G27570, AT5G27620, AT5G27680, AT5G27790, AT5G27945, AT5G37478, AT5G37740, AT5G40440, AT5G41940, AT5G44270, AT5G44785, AT5G45190, AT5G46750, AT5G47710, AT5G48630, AT5G48640, AT5G52580, AT5G53570, AT5G54310, AT5G54780, AT5G55060, AT5G55090, AT5G56580, AT5G57210, AT5G58110, AT5G58510, AT5G58590, AT5G61980, AT5G62240, AT5G66850, AT5G67080	214
